Title,Id,Trailer Link,Director,Cast,genre_ids,Genre,Budget,Revenue,Overview,Homepage,Year,Runtime,Popularity,Adult,Release_Date,Original_Title,Original_Language,Tagline,Vote_Average,Vote_Count
Hate Story 2,282346,,Vishal Pandya,"['Sushant Singh', 'Surveen Chawla', 'Jay Bhanushali', 'Siddharth Kher', 'Rajesh Khera', 'Sunny Leone', 'Neha Kaul', 'Shashank Shende', 'Bikramjeet Kanwarpal']",,"Drama, Thriller",2300000,4600000,A young photographer from Mumbai uses her mind to play games with a prominent Hindu rightist leader.,,2014,130,5.065,False,2014-07-18,Hate Story 2,hi,Back With a Vengeance,4.4,26
Bazaar E Husn,713215,,,[],,,0,0,"Bazaar-e-Husn is a film based on Munshi Premchand's novel Bazaar E Husn. The story revolves around Suman, a courtesan. Brought up by an honest Police Inspector, Suman's life goes through all kinds of turmoil. From being harassed for dowry to becoming a victim of domestic abuse, Suman suffers a lot but at the end rises like a phoenix. How did a simpleton like Suman end up as a courtesan? How does she break free from all the difficulties in her life? Bazaar-e-Husn answers all these questions and more beautifully.",,2014,0,0.845,False,2014-07-18,Bazaar E Husn,hi,,0.0,0
Riyasat Mein Riyasat,607856,,Asad Malik,"['Munawar Saeed', 'Saleem Mairaj', 'Rashid Farooqi', 'Adnan Shah Tipu', 'Arif Bahalim', 'Hiba Ali']",,"Drama, Comedy, TV Movie",0,0,"Munawar Saeed (Abba) is the Godfather to four young men. The five men are living in a low income apartment, sharing comical jokes in the middle of the night. Their intellect is shown through their dialogue but they seem as though they are typical proletarians in their physical appearance. In the midst of the story, violence has erupted in the city and heavy firing has started right outside on their street.",,2016,79,0.626,False,2016-08-14,ریاست میں ریاست,ur,Justice delayed is Justice Denied,10.0,1
Amit Sahni Ki List,283311,,Ajay Bhuyan,"['Vir Das', 'Vega Tamotia', 'Anindita Nayar', 'Kavi Shastri', 'Natasha Rastogi', 'Ntasha Bhardwaj']",,"Romance, Comedy",0,0,"Amit Sahni is a young and quirky investment banker, who is searching for the woman of his dreams, correction- the woman of his LIST. After a painful break-up during his teenage days, Amit has noted down all the traits that he is looking for in the perfect woman or Miss Right and every time he goes out on a date, he secretly checks to see if his date matches to the list.",http://amitsahnikilist.com/,2014,110,0.679,False,2014-07-18,अमित साहनी की लिस्ट,hi,,6.0,1
Pizza,106222,https://www.youtube.com/watch?v=9vqk_irh81k,Mark Christopher,"['Ethan Embry', 'Kylie Sparks', 'Julie Hagerty', 'Nikki M. James', 'Conn Horgan', 'Jesse McCartney', 'Martin Campetta', 'Judah Friedlander']",,"Comedy, Romance",0,0,A pizza deliveryman develops a bond with a girl nearly half his age.,,2005,80,2.724,False,2005-05-27,Pizza,en,"On her 18th birthday, she was delivered the best night of her life",5.1,12
Kick,280690,,Sajid Nadiadwala,"['Salman Khan', 'Jacqueline Fernandez', 'Randeep Hooda', 'Nawazuddin Siddiqui', 'Mithun Chakraborty', 'Archana Puran Singh', 'Vipin Sharma', 'Saurabh Shukla', 'Rajit Kapoor', 'Sanjay Mishra', 'Sumona Chakravarti', 'Kavin Dave', 'Nargis Fakhri', 'Shivansh Kotia', 'Rocky Verma']",,"Action, Romance, Comedy, Crime",22000000,55000000,"An adrenaline junkie walks away from a whirlwind romance and embraces a new life as a thief, though he soon finds himself pursued by veteran police officer and engaged in a turf war with a local gangster.",,2014,146,8.096,False,2014-07-25,Kick,hi,,5.9,122
Entertainment,246133,https://www.youtube.com/watch?v=vmGpZeCASB0,Rick Alverson,"['Gregg Turkington', 'Tye Sheridan', 'John C. Reilly', 'Lotte Verbeek', 'Dean Stockwell', 'Amy Seimetz', 'Tim Heidecker', 'Kalia Prescott', 'Tonantzin Carmelo', 'Waymond Lee', 'Ashley Atwood', 'David Yow', 'Michael Cera', 'Mariann Gavelo', 'Brenna Rhea', 'Dustin Guy Defa', 'Annabella Lwin', 'Sergio Martinez']",,"Drama, Comedy",0,0,"Set in the Mojave Desert, the film follows a broken-down comedian playing clubs across the Southwest, working his way to Los Angeles to meet his estranged daughter.",,2015,113,3.537,False,2015-08-11,Entertainment,en,,5.5,53
Singham Returns,285803,https://www.youtube.com/watch?v=3CwQjsdE-1Q,Rohit Shetty,"['Ajay Devgn', 'Kareena Kapoor Khan', 'Amole Gupte', 'Anupam Kher', 'Vineet Sharma', 'Dayanand Shetty', 'Zakir Hussain', 'Mahesh Manjrekar', 'Sameer Dharmadhikari', 'Pankaj Tripathi', 'Ashwini Kalsekar', 'Sharat Saxena', 'Govind Namdeo']",,Action,0,0,"Singham Returns is an Indian action film directed by Rohit Shetty and produced by Reliance Entertainment. The sequel to the 2011 film Singham, actor Ajay Devgn reprises his role from the previous film, as well as co-producing the project, while Kareena Kapoor Khan plays the female lead.",,2014,142,7.87,False,2014-08-15,Singham Returns,hi,,6.123,73
Life Is Beautiful,637,https://www.youtube.com/watch?v=pAYEQP8gx3w,Roberto Benigni,"['Roberto Benigni', 'Nicoletta Braschi', 'Giorgio Cantarini', 'Giustino Durano', 'Sergio Bini Bustric', 'Lidia Alfonsi', 'Giuliana Lojodice', 'Amerigo Fontani', 'Pietro De Silva', 'Francesco Guzzo', 'Raffaella Lebboroni', 'Marisa Paredes', 'Horst Buchholz', 'Adelaide Alaïs', 'Verena Buratti', 'Hannes Hellmann', 'Wolfgang Hillinger', 'Antonio Prester', 'Gina Rovere', 'Laura Susanne Ruedeberg', 'Richard Sammel', 'Andrea Tidona', 'Dirk K. van den Berg', 'Omero Antonutti', 'Daniela Fedtke', 'Claudio Alfonsi', 'Gil Baroni']",,"Comedy, Drama",20000000,230098753,A touching story of an Italian book seller of Jewish ancestry who lives in his own little fairy tale. His creative and happy life would come to an abrupt halt when his entire family is deported to a concentration camp during World War II. While locked up he tries to convince his son that the whole thing is just a game.,,1997,116,52.485,False,1997-12-20,La vita è bella,it,"An unforgettable fable that proves love, family and imagination conquer all.",8.454,11852
Mad About Dance,339796,,Saahil Prem,"['Saahil Prem', 'Amy Maghera', 'Salah Benlemqawanssa', 'Akhilesh Unnithan', 'Raashul Tondon', 'Abhishek Saha', 'Mark Monero']",,"Music, Drama",0,0,"Essentially a dance film, it focuses on the youth, their dreams, anxieties, disappointments and hopes for their future. The film is based in the quaint and beautiful university town of Sheffield and brings to light the stories of Asian students who leave their home and country and go to study abroad…Their struggles, their heartbreaks, their trials and triumphs…",,2014,145,1.775,False,2014-08-22,Mad About Dance,hi,,4.5,2
Mardaani,287767,https://www.youtube.com/watch?v=04E-jHtWrDA,Pradeep Sarkar,"['Rani Mukerji', 'Tahir Raj Bhasin', 'Jisshu Sengupta', 'Sanjay Taneja', 'Mona Ambegaonkar', 'Priyanka Sharma', 'Anil George', 'Aman Uppal', 'Saanand Verma', 'Habib Al Aidroos', 'Gautam Babbar', 'Anant Vidhaat Sharma', 'Mikhail Yawalkar', 'Digvijay Rohildas', 'Avneet Kaur', 'Ashish Warang', 'Rio Kapadia', 'Vishwa Bhanu', 'Vikrant Koul']",,"Action, Crime, Drama, Thriller",2121476,7557761,A Mumbai police officer's search for a missing teenage girl leads her to the depraved world of child trafficking. What follows is a cat-and-mouse game between the officer and a ruthless mafia kingpin.,,2014,113,6.241,False,2014-08-22,Mardaani,hi,,6.6,79
Mumbhai Connection,334644,,,[],,,0,0,"An Indian salesman, Faisal, joins an Atlanta IT company only to learn that it is run by the Mumbai mafia. Worse, he is forced to sell IT services to the Atlanta mafia. Even worse, they are not buying! Now Faisal's life is on the line and the only way he can get out alive is by going boldly where no salesman has gone before.",,2013,0,0.6,False,2013-01-01,Mumbhai Connection,en,,0.0,0
Raja Natwarlal,287859,https://www.youtube.com/watch?v=sf1BsDj8Huk,Kunal Deshmukh,"['Emraan Hashmi', 'Humaima Malick', 'Paresh Rawal', 'Kay Kay Menon', 'Deepak Tijori', 'Mohammed Zeeshan Ayyub']",,"Thriller, Drama, Mystery, Crime",5,4,"Based on the story of a notorious real-life con man, this twisty Bollywood thriller revolves around cunning fraudster Raja Natwarlal, who pulls off a series of two-bit scams in Mumbai on his way to a big swindle. A small-time con man wants to get into the big leagues and take on a Goliath in the world of scams.",,2014,141,3.032,False,2014-08-29,Raja Natwarlal,hi,,6.5,22
Mary Kom,284288,https://www.youtube.com/watch?v=OxsKcx1IwI8,Omung Kumar,"['Priyanka Chopra Jonas', 'Darshan Kumaar', 'Shishir Sharma', 'Sunil Thapa', 'Robin Das', 'Zachary Coffin', 'Shiva Dagar', 'Lin Laishram']",,"Action, Drama, History",224056,15536328,A chronicle of the life of Indian boxer 'Mary Kom' who went through several hardships before audaciously accomplishing her ultimate dream.,,2014,122,9.58,False,2014-09-05,मैरी कोम,hi,,7.012,82
Creature,58903,https://www.youtube.com/watch?v=B0s8IR7oBGU,William Malone,"['Stan Ivar', 'Wendy Schaal', 'Lyman Ward', 'Klaus Kinski', 'Annette McCarthy', 'Marie Laurin', 'Robert Jaffe', 'Diane Salinger', 'John Stinson', 'Buckley Norris', 'Eileen Seeley']",,"Science Fiction, Horror",750000,0,"A crew of scientists arrives on a far, cold planet to examine archaic artifacts of unknown origin. They discover that their German enemies already have a ship there. When they seek their help after a failed landing, they only find the Germans’ bodies, obviously slaughtered by one of the archaic creatures, awoken to new life. Now the alien is after them.",,1985,97,6.208,False,1985-05-08,Creature,en,It's been sleeping peacefully on a moon of Saturn for 2000 centuries ... until now!,4.6,79
Daawat-e-Ishq,291154,,Habib Faisal,"['Aditya Roy Kapur', 'Parineeti Chopra', 'Anupam Kher', 'Karan Wahi', 'Aziz Rizwan']",,"Drama, Romance, Comedy",0,0,A deliciously romantic coming together of Gulrez “Gullu” Qadir a Hyderabadi shoe-sales girl disillusioned with love because of her encounters with dowry-seeking men; and Tariq “Taru” Haidar a Lucknawi cook who can charm anybody with the aroma and flavours of his biryani and kebabs.,,2014,118,5.221,False,2014-09-05,Daawat-e-Ishq,hi,,6.935,46
Khoobsurat,71257,,Sanjay Chhel,"['Sanjay Dutt', 'Urmila Matondkar', 'Om Puri', 'Farida Jalal']",,"Comedy, Romance, Family",0,0,"Sanju (Sanjay Dutt) a con-man and petty thief, gets in the bad books of Jogia Seth (Paresh Rawal) and ends up owing him money, which he does not have. In order to get money, Sanju decides to pose as a member of the Shastri family, so that he can gain their confidence and help himself to their wealth. But fate has something else in store for Sanju.",,1999,153,3.401,False,1999-11-06,Khoobsurat,hi,,4.909,11
3 A.M. 3D,178875,https://www.youtube.com/watch?v=HZb3gUHGpnw,Patchanon Thammajira,"['Apinya Sakuljaroensuk', 'Focus Jirakul', 'Karnklao Duaysienklao', 'Theerachai Wimolchaireuk', 'Shahkrit Yamnarm', 'Ray MacDonald', 'Prachakorn Piyasakulkaew', 'Vivid Bavornkiratikajorn', 'Vasana Chalakorn', 'Thanawat Prasitsomporn', 'Peter Knight']",,Horror,0,0,"Thailand's latest horror omnibus is made up of three chilling stories. Two sisters who own a wig shop are haunted by a female ghost whose hair were made into one of the wigs on sale. A funeral home employee falls in love with a female corpse who died alongside her fiance in an accident just before their wedding. Two company directors who love playing scary pranks on their employees finally get their comeuppance when they themselves face a real ghost. Three stories set at 3 AM, the scariest hour of the night, where all spirits are free to roam.",,2012,96,4.913,False,2012-11-21,ตีสาม 3D,th,The scariest hour of the night.,5.065,23
Chaarfutiya Chhokare,307211,https://www.youtube.com/watch?v=XmXLiWMGWRU,Manish Harishankar,"['Soha Ali Khan', 'Zakir Hussain', 'Seema Biswas', 'Mukesh Tiwari', 'Harsh Mayar']",,"Drama, Thriller",0,0,"Neha comes to a small village in Bihar, India to construct a school building, for her NGO. She meets the principal to discuss the plans. While leaving from there Neha is shocked to know that the three boys who guided her to the school building are hardcore criminals and have been involved in several murders. Faces of all three in their adolescence, get etched in Neha's mind. With the news of the Rupees twenty million fund coming to the village spreads, politics of greed germinates. Paras, a contractor, lure the five school trust members and promises them to redo their houses if they help him construct the school. The trustee members agree but before they can proceed, Lakhan who has a strong foothold over the village hires the three boys to kill Paras. They kill Paras and the tender goes to Lakhan. Neha meets Janki, mother of one of the boys and is shocked to know about the circumstances that led the three boys to crimes.",,2014,119,0.679,False,2014-09-26,Chaarfutiya Chhokare,hi,,0.0,0
Desi Kattey,295350,,Anand Kumar,"['Akhil Kapur', 'Jay Bhanushali', 'Suniel Shetty', 'Tia Bajpai', 'Claudia Ciesla', 'Ashutosh Rana', 'Murali Sharma', 'Santosh Shukla', 'Sasha Agha']",,"Action, Drama",0,0,"Desi Kattey is the story of two orphans who grow up in a remote village, making country guns to earn their livelihood. The film traces their journey, as they go on to become national level shooters.Desi Kattey is based in a small village of the Kanpur District of Uttar Pradesh, Mungera, which is famous for its geographical location i.e. at the shore of Holy river Ganga and manufacturing cum production of the country made guns, this story is about two young kids Pali and Gyani. Pali and Gyani alike other orphan kids with no support system work as a labor in one of such country made gun manufacturing factory for their survival.",,2014,139,0.703,False,2014-09-26,देसी काटते,hi,,6.0,1
Meinu Ek Ladki Chaahiye,307973,,,[],,,0,0,The movie is a comical social satire portrays a 'Guru' and a 'Shishya' trying to change other's viewpoints and make them walk on the right path.,,2014,0,1.4,False,2014-09-26,Meinu Ek Ladki Chaahiye,en,,0.0,0
Balwinder Singh Famous Ho Gaya,295615,,,"['Shantanu Mukherjee', 'Mika Singh', 'Gabriela Bertante', 'Anupam Kher', 'Rajpal Yadav', 'Asrani', 'Vindu Dara Singh', 'Sunny Leone', 'Ganesh Acharya', 'Shaan Mukherjee']",,,0,0,A Hindi Movie.,,2014,0,0.6,False,2014-09-30,Balwinder Singh Famous Ho Gaya,hi,,0.0,0
"Bang, Boom, Bang",344,https://www.youtube.com/watch?v=hicVVzmESUg,Peter Thorwarth,"['Alexandra Neldel', 'Diether Krebs', 'Ralf Richter', 'Til Schweiger', 'Martin Semmelrogge', 'Oliver Korittke', 'Markus Knüfken', 'Heinrich Giskes', 'Christian Kahrmann', 'Monica Nancy Wick', 'Willi Thomczyk', 'Sabine Kaack', 'Hilmi Sözer', 'Jochen Nickel', 'Detlef Bothe', 'Ömer Simsek', 'Ingolf Lück', 'Ralph Herforth', 'Peter Thorwarth', 'Klaus Stiglmeier', 'Ellen ten Damme', 'Karina Krawczyk']",,"Crime, Action, Comedy",2888030,0,Bank robber Kalle Grabowski escapes from prison while his unemployed smalltime crook buddy is sitting around doing nothing after he just lost all their money. A fast paced comedy from German director Peter Thorwarth.,http://www.bangboombang.de/,1999,110,5.513,False,1999-08-26,Bang Boom Bang - Ein todsicheres Ding,de,,7.531,176
Haider,280795,https://www.youtube.com/watch?v=ZmN_VSo8DOo,Vishal Bhardwaj,"['Shahid Kapoor', 'Tabu', 'Shraddha Kapoor', 'Kay Kay Menon', 'Irrfan Khan', 'Narendra Jha', 'Kulbhushan Kharbanda', 'Lalit Parimoo', 'Ashish Vidhyarthi', 'Aamir Bashir', 'Ashwath Bhatt', 'Mohommed Ali Shah']",,"Crime, Action, Drama, Romance",7000000,11500000,A young man returns to Kashmir after his father's disappearance to confront his uncle - the man he suspects to have a role in his father's fate.,,2014,150,7.416,False,2014-10-02,हैदर,hi,,7.1,195
Spark,118063,,Garret Williams,"['Terrence Howard', 'Nicole Ari Parker', 'Brendan Sexton III', 'Sandra Ellis Lafferty', 'Timothy McNeil', 'Tom Gilroy', 'George Gerdes']",,"Drama, Thriller",0,0,".An urban black couple (Terrence Howard, Nicole Parker) traveling via back roads from Chicago to LA has a car breakdown in a backwater town where everyone is white trailer trash and racial epithets are common graffiti. The film tries to examine the thoughts of the lower class that they get involved in and the loud mouth impetuosity of the black man which ultimately leads the couple into greater problems.",,1998,103,0.664,False,1998-01-16,Spark,en,,6.5,2
Jigariyaa,296892,,Raj Purohit,"['Cherry Mardia', 'Harshvardhan Deo']",,"Drama, Romance",0,0,"Shaamu falls in love with Raadha at first sight. As they grow close to each other, destiny takes another turn.",,2014,0,0.6,False,2014-10-10,Jigariyaa,en,,0.0,0
Ekkees Toppon Ki Salaami,298315,,Ravindra Gautam,"['Anupam Kher', 'Neha Dhupia', 'Divyendu Sharma', 'Aditi Sharma', 'Sudhir Pandey']",,,0,0,Two sons set out to get their father what he dreamt of all through his life the ultimate sign of respect.,,2014,0,0.664,False,2014-10-10,इक्कीस तोपों की सलामी,hi,,5.2,4
Tamanchey,298157,,Navneet Behal,"['Richa Chadha', 'Nikhil Dwivedi', 'Damandeep Singh Mann', 'Vijay Pande', 'Talib Mehdi']",,"Crime, Romance",0,0,"An aggressive, passionate acidic love story between two criminals whilst on the run from the law.",,2014,113,0.6,False,2014-10-10,Tamanchey,hi,,3.5,4
